order_id,customer_id,product_category,region,order_date,revenue,cost,discount
O101026,C10170,Beauty,APAC,2024-05-29,73.61,50.16,0.1743
O108585,C10164,Toys,NA,2024-05-29,80.01,64.48,0.1418
O100751,C10325,Fashion,NA,2024-05-29,64.99,56.45,0.2876
O106899,C11807,Electronics,EU,2024-05-29,391.26,474.07,0.3618
O103306,C10606,Electronics,LATAM,2024-05-30,329.95,344.6,0.2818
O106993,C11577,Home & Kitchen,APAC,2024-05-30,109.65,95.04,0.114
O104739,C11147,Electronics,NA,2024-05-30,256.4,210.99,0.0992
O106849,C10339,Beauty,NA,2024-05-30,45.75,37.93,0.1641
O101283,C11761,Electronics,APAC,2024-05-30,693.71,593.61,0.0875
O103352,C10233,Toys,APAC,2024-05-30,114.73,74.76,0.1653
O100058,C11635,Beauty,APAC,2024-05-30,73.42,56.15,0.1509
O109538,C11206,Home & Kitchen,LATAM,2024-05-30,277.45,280.85,0.1311
O100735,C11476,Sports,NA,2024-05-30,76.22,64.67,0.1691
O102830,C12030,Fashion,EU,2024-05-30,100.15,98.88,0.2853
O104289,C10678,Electronics,EU,2024-05-30,142.25,192.63,0.3992
O106727,C11312,Fashion,NA,2024-05-30,79.72,65.9,0.2279
O111682,C12065,Electronics,EU,2024-05-30,290.42,320.94,0.2941
O102763,C10078,Sports,EU,2024-05-30,190.45,155.42,0.1589
O111754,C10967,Sports,NA,2024-05-30,91.5,76.47,0.1431
O108398,C11968,Fashion,EU,2024-05-30,54.95,47.27,0.2808
O101024,C11808,Beauty,APAC,2024-05-30,49.89,30.24,0.2102
O111383,C10232,Fashion,LATAM,2024-05-30,147.59,128.9,0.1973
O108273,C11106,Beauty,NA,2024-05-31,77.63,68.35,0.2404
O104975,C11765,Electronics,APAC,2024-05-31,217.29,219.09,0.2372
O102165,C12032,Home & Kitchen,APAC,2024-05-31,29.04,17.59,0.0613
O100802,C11134,Fashion,NA,2024-05-31,43.8,27.75,0.207
O109715,C11386,Sports,APAC,2024-05-31,120.49,95.69,0.1385
O105304,C10514,Toys,NA,2024-05-31,103.58,88.01,0.1396
O106157,C11339,Sports,APAC,2024-05-31,131.82,119.82,0.1962
O105712,C11019,Fashion,EU,2024-05-31,133.07,122.53,0.2869
O103645,C11163,Electronics,EU,2024-05-31,275.03,322.08,0.2653
O105499,C10072,Sports,NA,2024-05-31,136.25,121.55,0.1604
O111897,C10810,Fashion,LATAM,2024-05-31,101.78,77.56,0.235
O109706,C10702,Fashion,LATAM,2024-05-31,126.77,106.5,0.2155
O100814,C11711,Sports,EU,2024-06-01,21.02,15.8,0.1591
O111042,C10629,Sports,NA,2024-06-01,136.9,106.83,0.0766
O102523,C10882,Toys,APAC,2024-06-01,109.21,76.01,0.2007
O111231,C10499,Beauty,NA,2024-06-01,24.34,21.34,0.1293
O104457,C10085,Fashion,EU,2024-06-01,96.29,108.4,0.3282
O103936,C11152,Fashion,EU,2024-06-01,51.7,49.46,0.3108
O110434,C11339,Electronics,APAC,2024-06-01,270.73,237.81,0.134
O106499,C11039,Home & Kitchen,EU,2024-06-01,135.78,117.58,0.0999
O104085,C11391,Fashion,EU,2024-06-01,171.74,178.18,0.286
O102835,C11195,Electronics,NA,2024-06-01,199.21,180.78,0.1319
O106307,C10272,Fashion,LATAM,2024-06-01,53.54,61.36,0.2329
O108042,C12156,Electronics,LATAM,2024-06-01,305.84,302.29,0.2366
O111157,C11871,Electronics,NA,2024-06-01,386.93,376.37,0.196
O110334,C10655,Sports,EU,2024-06-01,84.12,65.04,0.1313
O104856,C11861,Home & Kitchen,EU,2024-06-01,186.49,136.48,0.0585
O100574,C10015,Fashion,LATAM,2024-06-02,101.28,79.09,0.1678
O100553,C10699,Fashion,APAC,2024-06-02,106.9,95.07,0.1949
O111242,C10610,Beauty,NA,2024-06-02,63.69,47.55,0.1435
O104155,C10410,Home & Kitchen,EU,2024-06-02,232.27,192.47,0.1438
O104684,C11137,Fashion,APAC,2024-06-02,83.64,62.78,0.2484
O100310,C11465,Fashion,EU,2024-06-02,58.53,47.31,0.2277
O108791,C10966,Toys,NA,2024-06-02,128.39,91.85,0.1378
O103880,C11902,Beauty,EU,2024-06-02,56.96,36.07,0.0204
O108254,C11772,Toys,NA,2024-06-02,89.2,61.14,0.126
O107175,C11065,Toys,NA,2024-06-02,56.22,39.28,0.1253
O105398,C12059,Beauty,EU,2024-06-02,61.49,50.8,0.1706
O111641,C11531,Sports,EU,2024-06-02,290.19,226.54,0.1828
O102597,C11590,Beauty,EU,2024-06-02,84.93,55.43,0.0797
O107674,C12168,Electronics,EU,2024-06-02,308.51,387.23,0.3249
O101785,C10535,Electronics,NA,2024-06-02,278.51,262.3,0.1333
O102298,C10488,Fashion,APAC,2024-06-02,82.06,69.03,0.3112
O101464,C11874,Home & Kitchen,NA,2024-06-02,20.72,23.49,0.1712
O102063,C11583,Home & Kitchen,APAC,2024-06-02,237.85,199.18,0.1623
O106248,C10137,Beauty,APAC,2024-06-02,85.5,44.19,0.0798
O109878,C11160,Sports,NA,2024-06-02,82.26,66.22,0.1421
O111940,C10653,Electronics,APAC,2024-06-02,414.25,365.39,0.141
O101035,C11633,Beauty,NA,2024-06-02,86.25,60.49,0.16
O100818,C11464,Electronics,LATAM,2024-06-03,273.14,305.31,0.3063
O103424,C11342,Fashion,APAC,2024-06-03,123.98,95.42,0.2442
O102816,C11482,Electronics,LATAM,2024-06-03,128.24,123.46,0.2128
O106985,C11883,Home & Kitchen,NA,2024-06-03,205.94,163.93,0.0572
O107575,C10281,Electronics,LATAM,2024-06-03,506.81,483.58,0.1416
O107898,C11884,Fashion,NA,2024-06-03,38.89,29.31,0.182
O108599,C11513,Beauty,EU,2024-06-03,93.19,64.49,0.1301
O103081,C11805,Electronics,LATAM,2024-06-03,172.79,181.84,0.1985
O107063,C10036,Electronics,EU,2024-06-03,371.31,467.52,0.3285
O106773,C11207,Fashion,EU,2024-06-03,190.31,162.99,0.2211
O107668,C10628,Fashion,EU,2024-06-03,142.8,133.93,0.2362
O111858,C10549,Home & Kitchen,EU,2024-06-03,44.53,38.61,0.096
O110292,C10171,Home & Kitchen,EU,2024-06-03,178.35,138.46,0.1467
O102658,C11478,Electronics,NA,2024-06-03,283.98,239.36,0.1137
O104168,C11115,Toys,APAC,2024-06-03,75.36,63.93,0.1273
O104663,C10828,Home & Kitchen,EU,2024-06-04,227.44,212.32,0.195
O104389,C11315,Toys,APAC,2024-06-04,80.2,46.2,0.1672
O107107,C11142,Beauty,EU,2024-06-04,48.86,39.19,0.1447
O108348,C11571,Sports,EU,2024-06-04,136.16,110.04,0.1903
O106319,C10686,Electronics,NA,2024-06-04,476.15,417.52,0.1129
O111287,C10826,Home & Kitchen,LATAM,2024-06-04,246.4,259.22,0.2258
O103392,C11752,Beauty,APAC,2024-06-04,74.7,47.5,0.1588
O102930,C10383,Toys,NA,2024-06-04,89.44,57.33,0.0098
O102172,C12192,Fashion,NA,2024-06-04,122.88,106.27,0.2573
O106042,C10771,Electronics,APAC,2024-06-04,327.99,325.71,0.1873
O105600,C10741,Home & Kitchen,NA,2024-06-04,146.02,114.2,0.1587
O104676,C11222,Fashion,LATAM,2024-06-04,59.02,50.84,0.1936
O107840,C11076,Sports,NA,2024-06-04,101.99,85.33,0.1874
O102048,C11652,Electronics,EU,2024-06-04,385.58,464.84,0.3366
O111496,C10902,Fashion,EU,2024-06-04,51.25,59.14,0.3353
O104250,C10920,Toys,LATAM,2024-06-04,114.69,94.95,0.1637
O109085,C12177,Toys,NA,2024-06-05,78.16,58.03,0.0833
O102438,C11857,Beauty,APAC,2024-06-05,106.22,67.02,0.1256
O109668,C10387,Home & Kitchen,EU,2024-06-05,220.4,184.94,0.0913
O108033,C10551,Fashion,APAC,2024-06-05,57.15,49.63,0.2369
O105629,C10062,Sports,NA,2024-06-05,98.31,61.87,0.1085
O104072,C11834,Sports,EU,2024-06-05,156.15,114.96,0.0965
O103867,C11783,Beauty,EU,2024-06-05,80.66,62.6,0.083
O111202,C10904,Fashion,NA,2024-06-05,131.27,97.53,0.2041
O103691,C11378,Fashion,EU,2024-06-05,80.07,89.24,0.3042
O103305,C10560,Beauty,EU,2024-06-05,75.3,61.06,0.1709
O103871,C10226,Fashion,NA,2024-06-05,63.03,48.48,0.2329
O103143,C11249,Home & Kitchen,EU,2024-06-05,160.68,154.03,0.1737
O111612,C11933,Home & Kitchen,LATAM,2024-06-05,265.9,275.46,0.1745
O107986,C11848,Sports,LATAM,2024-06-05,61.46,45.21,0.1487
O107558,C10230,Sports,LATAM,2024-06-05,114.2,78.02,0.0909
O101715,C11932,Home & Kitchen,NA,2024-06-05,55.52,53.83,0.0632
O104309,C11325,Sports,APAC,2024-06-05,228.23,182.58,0.159
O109505,C10801,Sports,APAC,2024-06-05,167.72,137.46,0.1294
O104645,C10887,Fashion,LATAM,2024-06-05,71.3,65.81,0.2122
O105714,C12105,Beauty,EU,2024-06-05,41.86,37.09,0.1487
O100382,C12085,Electronics,LATAM,2024-06-06,100.92,96.58,0.2074
O106072,C11578,Beauty,APAC,2024-06-06,64.67,37.87,0.0963
O110091,C12197,Toys,LATAM,2024-06-06,59.19,41.91,0.2358
O105301,C12184,Electronics,EU,2024-06-06,259.3,277.04,0.2672
O111329,C10461,Beauty,APAC,2024-06-06,83.37,51.8,0.1861
O109711,C12089,Fashion,LATAM,2024-06-06,159.58,149.02,0.278
O110188,C10257,Sports,NA,2024-06-06,84.49,70.63,0.0851
O103061,C10678,Electronics,APAC,2024-06-06,274.76,243.95,0.1575
O106131,C10981,Toys,EU,2024-06-06,56.27,41.03,0.1539
O106520,C10009,Toys,LATAM,2024-06-06,39.71,35.31,0.1396
O111674,C11950,Electronics,EU,2024-06-06,272.8,368.29,0.4059
O111284,C11386,Sports,NA,2024-06-06,169.78,135.78,0.1733
O100443,C11074,Home & Kitchen,APAC,2024-06-06,50.83,47.91,0.1899
O109086,C11504,Home & Kitchen,APAC,2024-06-06,161.93,146.73,0.1511
O107562,C11081,Home & Kitchen,EU,2024-06-06,261.26,246.94,0.2753
O102782,C11675,Sports,EU,2024-06-06,155.96,128.93,0.156
O105903,C11708,Home & Kitchen,APAC,2024-06-06,251.17,214.54,0.1461
O103852,C10230,Toys,EU,2024-06-06,30.34,29.29,0.1487
O106018,C11667,Beauty,APAC,2024-06-07,75.22,49.31,0.1185
O106287,C10140,Sports,APAC,2024-06-07,117.03,88.87,0.134
O102141,C11925,Toys,NA,2024-06-07,137.31,88.93,0.0806
O111153,C12160,Fashion,APAC,2024-06-07,153.46,118.34,0.1604
O106738,C10818,Fashion,EU,2024-06-07,53.88,57.1,0.3312
O111717,C11219,Fashion,APAC,2024-06-07,54.13,39.89,0.2245
O107389,C11654,Beauty,APAC,2024-06-07,40.01,24.44,0.1246
O106992,C10508,Fashion,EU,2024-06-07,92.02,79.81,0.3236
O101719,C11137,Beauty,EU,2024-06-07,77.91,66.05,0.1453
O110657,C10963,Fashion,NA,2024-06-07,136.13,111.87,0.2377
O102246,C11266,Home & Kitchen,NA,2024-06-07,224.89,192.25,0.1821
O109056,C11847,Electronics,NA,2024-06-07,122.9,118.76,0.1986
O110380,C11638,Sports,NA,2024-06-07,245.47,158.03,0.0783
O105778,C11555,Electronics,EU,2024-06-07,323.09,401.96,0.3275
O109307,C10273,Beauty,EU,2024-06-07,49.97,26.34,0.1412
O108713,C12094,Home & Kitchen,NA,2024-06-08,82.11,68.69,0.0367
O105511,C11754,Beauty,LATAM,2024-06-08,123.23,74.18,0.1761
O109900,C11276,Beauty,EU,2024-06-08,107.98,90.67,0.1966
O105277,C11810,Fashion,NA,2024-06-08,109.25,84.62,0.1749
O103185,C12088,Toys,EU,2024-06-08,34.42,25.62,0.0978
O110014,C11511,Electronics,NA,2024-06-08,330.63,322.87,0.2013
O104599,C11604,Fashion,NA,2024-06-08,161.29,127.17,0.2204
O104008,C10417,Toys,EU,2024-06-08,139.02,106.89,0.0888
O106618,C10705,Sports,APAC,2024-06-08,88.77,64.55,0.1277
O106514,C11781,Fashion,EU,2024-06-08,91.36,90.81,0.2893
O110718,C10632,Sports,NA,2024-06-08,177.45,141.46,0.1298
O111133,C11456,Sports,NA,2024-06-08,174.09,129.49,0.1008
O106379,C10634,Electronics,NA,2024-06-08,485.62,462.42,0.1742
O108632,C10976,Home & Kitchen,NA,2024-06-08,177.16,149.95,0.1634
O106576,C10083,Electronics,EU,2024-06-08,256.68,344.19,0.3941
O105864,C12009,Electronics,APAC,2024-06-08,301.48,246.99,0.0599
O101474,C12149,Sports,NA,2024-06-08,131.71,115.7,0.141
O105385,C11926,Electronics,LATAM,2024-06-08,433.81,478.44,0.2569
O109934,C10043,Sports,LATAM,2024-06-09,41.37,34.75,0.2294
O108854,C11251,Fashion,APAC,2024-06-09,76.73,65.23,0.1975
O103769,C10733,Electronics,NA,2024-06-09,164.95,149.53,0.1397
O107384,C11371,Beauty,NA,2024-06-09,81.49,60.69,0.1314
O101716,C11420,Beauty,EU,2024-06-09,83.91,53.7,0.2176
O103850,C11614,Toys,NA,2024-06-09,51.03,38.56,0.1988
O106463,C10246,Beauty,APAC,2024-06-09,78.26,49.96,0.0833
O100077,C10499,Electronics,NA,2024-06-09,358.93,366.59,0.2314
O101045,C10337,Electronics,NA,2024-06-09,321.19,316.85,0.1865
O108332,C11568,Fashion,LATAM,2024-06-09,98.49,97.52,0.3058
O105826,C10335,Home & Kitchen,EU,2024-06-09,215.76,152.27,0.0462
O109006,C11731,Sports,APAC,2024-06-09,110.33,85.99,0.0838
O104296,C10980,Home & Kitchen,EU,2024-06-09,34.09,25.4,0.2204
O108362,C11698,Home & Kitchen,NA,2024-06-09,179.21,152.67,0.1383
O109789,C11522,Home & Kitchen,EU,2024-06-09,252.53,241.57,0.1911
O101213,C11906,Home & Kitchen,APAC,2024-06-10,101.22,81.79,0.0211
O108121,C12127,Sports,NA,2024-06-10,180.85,143.45,0.1038
O109985,C11548,Fashion,APAC,2024-06-10,130.6,107.77,0.1874
O102101,C11469,Home & Kitchen,LATAM,2024-06-10,354.75,393.16,0.1831
O109181,C10517,Fashion,NA,2024-06-10,186.61,124.94,0.0876
O105101,C11195,Electronics,APAC,2024-06-10,392.74,351.82,0.1689
O100543,C10384,Toys,LATAM,2024-06-10,76.01,62.98,0.202
O102076,C11021,Electronics,NA,2024-06-10,380.12,324.94,0.0521
O109950,C10902,Toys,NA,2024-06-10,60.5,33.52,0.1919
O103104,C11542,Home & Kitchen,NA,2024-06-10,22.53,23.74,0.0989
O102805,C12131,Sports,EU,2024-06-10,154.32,128.31,0.1897
O111118,C10644,Fashion,APAC,2024-06-10,59.35,60.99,0.284
O109689,C10868,Electronics,APAC,2024-06-10,335.97,305.46,0.1908
O105181,C11688,Fashion,APAC,2024-06-10,71.43,60.45,0.2247
O111790,C11539,Electronics,EU,2024-06-10,245.45,308.53,0.3543
O109285,C11042,Fashion,NA,2024-06-10,117.5,119.23,0.3267
O110107,C10264,Sports,NA,2024-06-10,297.73,217.87,0.1478
O104746,C11684,Home & Kitchen,NA,2024-06-10,143.11,127.55,0.1543
O101691,C11957,Electronics,APAC,2024-06-10,318.26,305.51,0.1972
O110355,C10009,Fashion,APAC,2024-06-10,131.15,107.51,0.21
O103484,C10896,Beauty,EU,2024-06-10,102.9,64.95,0.1479
O111691,C11956,Home & Kitchen,EU,2024-06-11,373.05,315.43,0.1483
O109310,C11741,Fashion,NA,2024-06-11,126.11,108.73,0.2328
O107147,C10980,Electronics,EU,2024-06-11,345.33,395.14,0.3101
O111517,C10527,Beauty,APAC,2024-06-11,87.04,60.85,0.1119
O104321,C10986,Toys,LATAM,2024-06-11,61.0,50.91,0.091
O110609,C10026,Home & Kitchen,EU,2024-06-11,123.47,96.8,0.0966
O109520,C10709,Fashion,EU,2024-06-11,56.77,59.66,0.2585
O110233,C11323,Sports,APAC,2024-06-11,147.12,130.78,0.2488
O103299,C11765,Home & Kitchen,EU,2024-06-11,30.98,27.87,0.1275
O108522,C11603,Fashion,NA,2024-06-11,96.33,71.13,0.1476
O110891,C10595,Electronics,NA,2024-06-11,393.65,363.54,0.1382
O105206,C11552,Sports,NA,2024-06-11,44.45,42.14,0.2267
O103603,C11371,Beauty,APAC,2024-06-11,45.58,27.78,0.1828
O102460,C10748,Electronics,LATAM,2024-06-11,344.15,350.47,0.1529
O106179,C12021,Toys,APAC,2024-06-11,46.51,30.04,0.2042
O101848,C11146,Sports,APAC,2024-06-11,177.65,138.8,0.1292
O101786,C10436,Fashion,LATAM,2024-06-11,157.93,134.65,0.1941
O104022,C11193,Fashion,LATAM,2024-06-11,110.65,93.52,0.1763
O110350,C11960,Sports,NA,2024-06-11,118.12,103.44,0.1363
O105687,C10539,Beauty,EU,2024-06-11,33.08,25.37,0.2774
O101367,C10997,Sports,EU,2024-06-11,150.83,117.72,0.1261
O106022,C10698,Toys,EU,2024-06-11,127.41,91.09,0.1441
O106177,C11202,Home & Kitchen,APAC,2024-06-11,420.96,338.43,0.1078
O107150,C11315,Sports,EU,2024-06-12,98.99,94.22,0.2014
O111720,C11034,Electronics,APAC,2024-06-12,390.66,385.72,0.2106
O101266,C10121,Toys,APAC,2024-06-12,98.43,81.0,0.1311
O105454,C10677,Home & Kitchen,EU,2024-06-12,356.38,293.36,0.1426
O103430,C10548,Toys,EU,2024-06-12,63.83,53.25,0.2066
O105395,C10070,Fashion,APAC,2024-06-12,136.8,103.51,0.1909
O102776,C11148,Toys,EU,2024-06-12,131.47,92.87,0.1349
O109368,C11703,Toys,EU,2024-06-12,117.98,84.35,0.1425
O107552,C11099,Home & Kitchen,EU,2024-06-12,104.09,78.89,0.1183
O104922,C11220,Home & Kitchen,APAC,2024-06-12,132.05,119.0,0.1926
O110514,C10774,Home & Kitchen,EU,2024-06-12,101.77,81.56,0.1238
O108628,C10617,Home & Kitchen,LATAM,2024-06-12,130.44,144.24,0.2382
O109142,C10189,Electronics,APAC,2024-06-12,394.18,403.14,0.1837
O108226,C11341,Toys,LATAM,2024-06-12,79.58,51.02,0.0722
O104360,C10016,Beauty,APAC,2024-06-12,50.45,29.84,0.1725
O107594,C11081,Home & Kitchen,EU,2024-06-12,132.79,104.01,0.0737
O107648,C11206,Electronics,NA,2024-06-12,437.95,390.06,0.1432
O102874,C10843,Beauty,APAC,2024-06-12,121.28,68.02,0.0634
O103383,C12008,Electronics,NA,2024-06-13,458.7,426.48,0.1687
O104226,C10988,Home & Kitchen,LATAM,2024-06-13,192.6,229.81,0.2521
O109213,C11885,Sports,APAC,2024-06-13,204.33,126.6,0.1568
O100467,C11311,Toys,APAC,2024-06-13,83.93,65.32,0.1946
O107998,C10290,Electronics,APAC,2024-06-13,362.14,328.58,0.1332
O107753,C10004,Fashion,LATAM,2024-06-13,66.12,60.72,0.2575
O107785,C11134,Beauty,NA,2024-06-13,55.61,36.16,0.0477
O104302,C10293,Toys,APAC,2024-06-13,93.8,69.6,0.1504
O100919,C11400,Home & Kitchen,LATAM,2024-06-13,170.14,190.61,0.2053
O100107,C11462,Electronics,EU,2024-06-13,201.09,238.38,0.3201
O104202,C10756,Electronics,NA,2024-06-13,444.68,393.37,0.0576
O108147,C10384,Fashion,LATAM,2024-06-13,145.49,138.8,0.215
O107238,C10625,Electronics,EU,2024-06-13,320.12,352.27,0.2458
O104192,C11630,Beauty,NA,2024-06-13,43.81,32.6,0.1113
O106925,C10014,Electronics,NA,2024-06-13,232.73,244.51,0.2653
O100350,C11172,Home & Kitchen,APAC,2024-06-13,195.76,172.62,0.1669
O111446,C11478,Beauty,NA,2024-06-13,103.97,80.49,0.1798
O100887,C10424,Sports,EU,2024-06-13,98.2,80.31,0.1039
O102366,C10741,Beauty,APAC,2024-06-14,50.98,26.56,0.0845
O107327,C11494,Sports,APAC,2024-06-14,72.54,63.02,0.1502
O111921,C10031,Beauty,LATAM,2024-06-14,126.11,90.25,0.0809
O104139,C11109,Electronics,EU,2024-06-14,187.68,255.96,0.3838
O101747,C10829,Electronics,NA,2024-06-14,305.33,274.43,0.0859
O109106,C11041,Fashion,EU,2024-06-14,62.08,62.66,0.2995
O110339,C10729,Electronics,APAC,2024-06-14,411.82,392.45,0.1967
O111527,C12050,Toys,EU,2024-06-14,123.52,85.55,0.1091
O106609,C11581,Electronics,NA,2024-06-14,341.91,363.4,0.1833
O100135,C10668,Fashion,NA,2024-06-14,102.8,86.49,0.2503
O110988,C11013,Beauty,NA,2024-06-14,61.26,33.41,0.0385
O100456,C10326,Electronics,LATAM,2024-06-15,291.38,294.93,0.232
O102151,C10708,Sports,NA,2024-06-15,73.17,55.01,0.1862
O110135,C10786,Sports,APAC,2024-06-15,144.64,108.85,0.1868
O102783,C11842,Fashion,NA,2024-06-15,19.67,15.15,0.213
O106275,C10124,Home & Kitchen,NA,2024-06-15,104.51,85.23,0.125
O108878,C10762,Beauty,LATAM,2024-06-15,104.11,73.26,0.1278
O106357,C10009,Electronics,LATAM,2024-06-15,624.11,597.76,0.1344
O101148,C11516,Electronics,APAC,2024-06-15,201.29,166.66,0.0931
O109175,C12008,Sports,NA,2024-06-15,124.29,105.67,0.2112
O110597,C10577,Home & Kitchen,NA,2024-06-15,342.42,271.09,0.054
O105347,C11038,Beauty,APAC,2024-06-15,87.41,58.68,0.0541
O111243,C10685,Electronics,NA,2024-06-15,306.33,269.83,0.1282
O110557,C10391,Toys,NA,2024-06-15,109.27,77.88,0.1297
O101930,C10196,Fashion,EU,2024-06-15,60.96,61.83,0.2558
O102061,C11236,Home & Kitchen,NA,2024-06-16,303.02,255.18,0.131
O101117,C11290,Home & Kitchen,EU,2024-06-16,135.87,112.08,0.1582
O110082,C10480,Fashion,EU,2024-06-16,121.48,101.98,0.3063
O103869,C11565,Electronics,LATAM,2024-06-16,382.32,373.92,0.1078
O110491,C11436,Electronics,NA,2024-06-16,260.66,290.99,0.2525
O109750,C10642,Toys,APAC,2024-06-16,121.79,63.37,0.04
O107810,C11112,Electronics,NA,2024-06-16,345.36,336.88,0.1989
O107867,C10079,Electronics,APAC,2024-06-16,310.91,297.6,0.1961
O106550,C11221,Beauty,APAC,2024-06-16,41.36,21.69,0.0903
O107177,C11714,Beauty,EU,2024-06-16,101.52,59.79,0.0784
O104936,C12113,Fashion,EU,2024-06-16,127.86,128.61,0.2657
O106488,C10290,Home & Kitchen,NA,2024-06-16,216.66,161.36,0.0128
O109596,C11494,Toys,EU,2024-06-16,75.39,63.75,0.1727
O100240,C10308,Electronics,APAC,2024-06-16,488.95,414.49,0.1101
O102235,C11739,Home & Kitchen,NA,2024-06-16,104.49,83.47,0.1136
O110248,C11753,Electronics,EU,2024-06-16,388.13,468.4,0.2811
O111015,C10880,Electronics,LATAM,2024-06-16,409.92,436.79,0.1829
O108855,C10303,Electronics,EU,2024-06-17,346.74,413.42,0.3105
O108690,C10755,Toys,EU,2024-06-17,117.31,92.12,0.1507
O111203,C10148,Home & Kitchen,NA,2024-06-17,127.1,100.95,0.0935
O103048,C10372,Electronics,APAC,2024-06-17,225.43,212.78,0.1786
O105028,C11544,Beauty,EU,2024-06-17,53.95,31.97,0.1475
O105564,C10203,Home & Kitchen,LATAM,2024-06-17,206.62,232.21,0.1896
O109280,C11203,Home & Kitchen,APAC,2024-06-17,194.03,160.88,0.1212
O105891,C10920,Toys,NA,2024-06-17,68.17,47.31,0.1886
O111032,C11365,Sports,NA,2024-06-17,135.12,117.47,0.2166
O105064,C11130,Home & Kitchen,EU,2024-06-17,255.42,197.98,0.0738
O100641,C12015,Electronics,NA,2024-06-17,273.35,278.45,0.1972
O110103,C10927,Beauty,LATAM,2024-06-17,58.75,51.95,0.1615
O110038,C12109,Toys,NA,2024-06-17,108.43,75.75,0.0606
O106306,C11775,Toys,NA,2024-06-17,84.23,67.84,0.164
O110283,C11238,Fashion,LATAM,2024-06-17,129.35,109.63,0.1911
O102617,C10115,Beauty,NA,2024-06-17,81.98,55.07,0.0498
O104834,C12148,Electronics,LATAM,2024-06-17,284.56,274.59,0.1934
O108233,C11296,Beauty,APAC,2024-06-17,66.75,42.75,0.0682
O107145,C10675,Beauty,EU,2024-06-17,36.37,26.48,0.232
O102767,C12185,Toys,NA,2024-06-17,81.11,66.5,0.1283
O105391,C10364,Home & Kitchen,APAC,2024-06-17,115.67,104.86,0.1085
O104455,C10147,Beauty,EU,2024-06-17,65.03,42.11,0.1276
O107250,C10750,Home & Kitchen,EU,2024-06-17,119.27,103.13,0.2325
O108517,C12103,Fashion,NA,2024-06-18,100.77,82.51,0.1759
O104945,C11591,Electronics,APAC,2024-06-18,355.4,324.35,0.1508
O102085,C11442,Sports,APAC,2024-06-18,76.63,56.61,0.1138
O102547,C11286,Electronics,APAC,2024-06-18,466.35,455.4,0.1922
O108545,C11775,Electronics,EU,2024-06-18,294.95,404.44,0.3608
O110274,C10515,Home & Kitchen,LATAM,2024-06-18,130.36,110.28,0.129
O102273,C11014,Home & Kitchen,NA,2024-06-18,60.64,53.17,0.1232
O108183,C11682,Home & Kitchen,APAC,2024-06-18,247.86,198.36,0.136
O107189,C10097,Sports,APAC,2024-06-18,102.84,92.64,0.1743
O109732,C11319,Sports,LATAM,2024-06-18,177.77,141.56,0.1741
O110534,C11962,Beauty,APAC,2024-06-18,21.41,10.6,0.1438
O110344,C11557,Fashion,NA,2024-06-18,85.6,72.04,0.2594
O101056,C10989,Sports,NA,2024-06-18,219.38,165.63,0.0794
O103991,C11658,Electronics,APAC,2024-06-18,278.17,228.16,0.0776
O104319,C10093,Fashion,NA,2024-06-18,219.38,195.22,0.2305
O104422,C11680,Toys,LATAM,2024-06-18,84.0,63.77,0.0651
O108387,C11838,Electronics,LATAM,2024-06-18,501.0,476.65,0.1742
O100853,C10524,Beauty,EU,2024-06-18,37.14,22.19,0.1491
O108976,C11683,Electronics,EU,2024-06-18,336.25,394.81,0.2824
O105575,C11186,Sports,EU,2024-06-19,221.14,167.68,0.1351
O104849,C11980,Sports,NA,2024-06-19,115.6,79.22,0.132
O110955,C10992,Home & Kitchen,LATAM,2024-06-19,101.82,118.96,0.172
O101399,C10658,Sports,EU,2024-06-19,69.12,58.06,0.1046
O104117,C10288,Fashion,NA,2024-06-19,88.77,82.52,0.2344
O101711,C11033,Beauty,APAC,2024-06-19,123.59,79.31,0.1428
O111941,C10848,Fashion,LATAM,2024-06-19,104.72,97.07,0.259
O104338,C11628,Fashion,EU,2024-06-19,93.03,81.12,0.2672
O104088,C12162,Toys,LATAM,2024-06-19,153.41,114.58,0.145
O100996,C11158,Fashion,APAC,2024-06-19,89.64,79.46,0.2769
O108468,C11556,Beauty,EU,2024-06-20,74.72,50.81,0.1844
O104172,C11114,Electronics,LATAM,2024-06-20,291.05,355.91,0.276
O102195,C11795,Sports,EU,2024-06-20,113.74,109.34,0.2421
O110008,C12065,Home & Kitchen,EU,2024-06-20,259.85,202.77,0.0847
O105811,C11427,Fashion,APAC,2024-06-20,137.88,100.86,0.1578
O101672,C10588,Beauty,EU,2024-06-20,32.76,16.67,0.2163
O108723,C11192,Fashion,EU,2024-06-20,187.18,178.85,0.2456
O105565,C11403,Sports,LATAM,2024-06-20,138.75,98.98,0.1225
O105253,C11232,Beauty,EU,2024-06-20,60.27,38.97,0.1484
O100734,C10458,Electronics,APAC,2024-06-20,330.99,314.09,0.2258
O110244,C10234,Sports,EU,2024-06-20,182.76,161.63,0.2097
O106917,C10044,Sports,EU,2024-06-20,193.93,164.35,0.2128
O107212,C11101,Home & Kitchen,NA,2024-06-20,134.89,115.81,0.1024
O109679,C10343,Electronics,EU,2024-06-20,291.45,312.9,0.2725
O102451,C11958,Beauty,NA,2024-06-21,67.08,48.37,0.2013
O107060,C11066,Toys,APAC,2024-06-21,119.97,85.48,0.0556
