Order ID;Customer ID;Category;Region;Order Date;Revenue;Cost;Discount;Profit;discount_pct
O104309;C11325;Sports;APAC;05/06/2024;228.23;182.58;0.159;45.64999999999998;15.9
O109505;C10801;Sports;APAC;05/06/2024;167.72;137.46;0.1294;30.25999999999999;12.94
O104645;C10887;Fashion;LATAM;05/06/2024;71.3;65.81;0.2122;5.489999999999995;21.22
O105714;C12105;Beauty;EU;05/06/2024;41.86;37.09;0.1487;4.769999999999996;14.87
O100382;C12085;Electronics;LATAM;06/06/2024;100.92;96.58;0.2074;4.340000000000003;20.74
O106072;C11578;Beauty;APAC;06/06/2024;64.67;37.87;0.0963;26.800000000000004;9.629999999999999
O110091;C12197;Toys;LATAM;06/06/2024;59.19;41.91;0.2358;17.28;23.580000000000002
O105301;C12184;Electronics;EU;06/06/2024;259.3;277.04;0.2672;-17.74000000000001;26.72
O111329;C10461;Beauty;APAC;06/06/2024;83.37;51.8;0.1861;31.570000000000007;18.61
O109711;C12089;Fashion;LATAM;06/06/2024;159.58;149.02;0.278;10.560000000000002;27.800000000000004
O110188;C10257;Sports;Unknown;06/06/2024;84.49;70.63;0.0851;13.86;8.51
O103061;C10678;Electronics;APAC;06/06/2024;274.76;243.95;0.1575;30.810000000000002;15.75
O106131;C10981;Toys;EU;06/06/2024;56.27;41.03;0.1539;15.240000000000002;15.39
O106520;C10009;Toys;LATAM;06/06/2024;39.71;35.31;0.1396;4.399999999999999;13.96
O111674;C11950;Electronics;EU;06/06/2024;272.8;368.29;0.4059;-95.49000000000001;40.589999999999996
O111284;C11386;Sports;Unknown;06/06/2024;169.78;135.78;0.1733;34.0;17.330000000000002
O100443;C11074;Home & Kitchen;APAC;06/06/2024;50.83;47.91;0.1899;2.9200000000000017;18.990000000000002
O109086;C11504;Home & Kitchen;APAC;06/06/2024;161.93;146.73;0.1511;15.200000000000017;15.110000000000001
O107562;C11081;Home & Kitchen;EU;06/06/2024;261.26;246.94;0.2753;14.319999999999993;27.529999999999998
O102782;C11675;Sports;EU;06/06/2024;155.96;128.93;0.156;27.03;15.6
O105903;C11708;Home & Kitchen;APAC;06/06/2024;251.17;214.54;0.1461;36.629999999999995;14.610000000000001
O103852;C10230;Toys;EU;06/06/2024;30.34;29.29;0.1487;1.0500000000000007;14.87
O106018;C11667;Beauty;APAC;07/06/2024;75.22;49.31;0.1185;25.909999999999997;11.85
O106287;C10140;Sports;APAC;07/06/2024;117.03;88.87;0.134;28.159999999999997;13.4
O102141;C11925;Toys;Unknown;07/06/2024;137.31;88.93;0.0806;48.379999999999995;8.06
O111153;C12160;Fashion;APAC;07/06/2024;153.46;118.34;0.1604;35.120000000000005;16.04
O106738;C10818;Fashion;EU;07/06/2024;53.88;57.1;0.3312;-3.219999999999999;33.12
O111717;C11219;Fashion;APAC;07/06/2024;54.13;39.89;0.2245;14.240000000000002;22.45
O107389;C11654;Beauty;APAC;07/06/2024;40.01;24.44;0.1246;15.569999999999997;12.46
O106992;C10508;Fashion;EU;07/06/2024;92.02;79.81;0.3236;12.209999999999994;32.36
O101719;C11137;Beauty;EU;07/06/2024;77.91;66.05;0.1453;11.86;14.530000000000001
O110657;C10963;Fashion;Unknown;07/06/2024;136.13;111.87;0.2377;24.25999999999999;23.77
O102246;C11266;Home & Kitchen;Unknown;07/06/2024;224.89;192.25;0.1821;32.639999999999986;18.21
O109056;C11847;Electronics;Unknown;07/06/2024;122.9;118.76;0.1986;4.140000000000001;19.86
O110380;C11638;Sports;Unknown;07/06/2024;245.47;158.03;0.0783;87.44;7.829999999999999
O105778;C11555;Electronics;EU;07/06/2024;323.09;401.96;0.3275;-78.87;32.75
O109307;C10273;Beauty;EU;07/06/2024;49.97;26.34;0.1412;23.63;14.12
O108713;C12094;Home & Kitchen;Unknown;08/06/2024;82.11;68.69;0.0367;13.420000000000002;3.6700000000000004
O105511;C11754;Beauty;LATAM;08/06/2024;123.23;74.18;0.1761;49.05;17.61
O109900;C11276;Beauty;EU;08/06/2024;107.98;90.67;0.1966;17.310000000000002;19.66
O105277;C11810;Fashion;Unknown;08/06/2024;109.25;84.62;0.1749;24.629999999999995;17.49
O103185;C12088;Toys;EU;08/06/2024;34.42;25.62;0.0978;8.8;9.78
O110014;C11511;Electronics;Unknown;08/06/2024;330.63;322.87;0.2013;7.759999999999991;20.13
O104599;C11604;Fashion;Unknown;08/06/2024;161.29;127.17;0.2204;34.11999999999999;22.040000000000003
O104008;C10417;Toys;EU;08/06/2024;139.02;106.89;0.0888;32.13000000000001;8.88
O106618;C10705;Sports;APAC;08/06/2024;88.77;64.55;0.1277;24.22;12.770000000000001
O106514;C11781;Fashion;EU;08/06/2024;91.36;90.81;0.2893;0.5499999999999972;28.93
O110718;C10632;Sports;Unknown;08/06/2024;177.45;141.46;0.1298;35.98999999999998;12.98
O111133;C11456;Sports;Unknown;08/06/2024;174.09;129.49;0.1008;44.599999999999994;10.08
O106379;C10634;Electronics;Unknown;08/06/2024;485.62;462.42;0.1742;23.19999999999999;17.419999999999998
O108632;C10976;Home & Kitchen;Unknown;08/06/2024;177.16;149.95;0.1634;27.210000000000008;16.34
O106576;C10083;Electronics;EU;08/06/2024;256.68;344.19;0.3941;-87.50999999999999;39.410000000000004
O105864;C12009;Electronics;APAC;08/06/2024;301.48;246.99;0.0599;54.49000000000001;5.99
O101474;C12149;Sports;Unknown;08/06/2024;131.71;115.7;0.141;16.010000000000005;14.099999999999998
O105385;C11926;Electronics;LATAM;08/06/2024;433.81;478.44;0.2569;-44.629999999999995;25.69
O109934;C10043;Sports;LATAM;09/06/2024;41.37;34.75;0.2294;6.619999999999997;22.939999999999998
O108854;C11251;Fashion;APAC;09/06/2024;76.73;65.23;0.1975;11.5;19.75
O103769;C10733;Electronics;Unknown;09/06/2024;164.95;149.53;0.1397;15.419999999999987;13.969999999999999
O107384;C11371;Beauty;Unknown;09/06/2024;81.49;60.69;0.1314;20.799999999999997;13.139999999999999
O101716;C11420;Beauty;EU;09/06/2024;83.91;53.7;0.2176;30.209999999999994;21.759999999999998
O103850;C11614;Toys;Unknown;09/06/2024;51.03;38.56;0.1988;12.469999999999999;19.88
O106463;C10246;Beauty;APAC;09/06/2024;78.26;49.96;0.0833;28.300000000000004;8.33
O100077;C10499;Electronics;Unknown;09/06/2024;358.93;366.59;0.2314;-7.659999999999968;23.14
O101045;C10337;Electronics;Unknown;09/06/2024;321.19;316.85;0.1865;4.339999999999975;18.65
O108332;C11568;Fashion;LATAM;09/06/2024;98.49;97.52;0.3058;0.9699999999999989;30.580000000000002
O105826;C10335;Home & Kitchen;EU;09/06/2024;215.76;152.27;0.0462;63.48999999999998;4.62
O109006;C11731;Sports;APAC;09/06/2024;110.33;85.99;0.0838;24.340000000000003;8.38
O104296;C10980;Home & Kitchen;EU;09/06/2024;34.09;25.4;0.2204;8.690000000000005;22.040000000000003
O108362;C11698;Home & Kitchen;Unknown;09/06/2024;179.21;152.67;0.1383;26.54000000000002;13.83
O109789;C11522;Home & Kitchen;EU;09/06/2024;252.53;241.57;0.1911;10.960000000000008;19.11
O101213;C11906;Home & Kitchen;APAC;10/06/2024;101.22;81.79;0.0211;19.429999999999993;2.11
O108121;C12127;Sports;Unknown;10/06/2024;180.85;143.45;0.1038;37.400000000000006;10.38
O109985;C11548;Fashion;APAC;10/06/2024;130.6;107.77;0.1874;22.83;18.740000000000002
O102101;C11469;Home & Kitchen;LATAM;10/06/2024;354.75;393.16;0.1831;-38.410000000000025;18.310000000000002
O109181;C10517;Fashion;Unknown;10/06/2024;186.61;124.94;0.0876;61.670000000000016;8.76
O105101;C11195;Electronics;APAC;10/06/2024;392.74;351.82;0.1689;40.920000000000016;16.89
O100543;C10384;Toys;LATAM;10/06/2024;76.01;62.98;0.202;13.030000000000008;20.200000000000003
O102076;C11021;Electronics;Unknown;10/06/2024;380.12;324.94;0.0521;55.18000000000001;5.21
O109950;C10902;Toys;Unknown;10/06/2024;60.5;33.52;0.1919;26.979999999999997;19.189999999999998
O103104;C11542;Home & Kitchen;Unknown;10/06/2024;22.53;23.74;0.0989;-1.2099999999999973;9.89
O102805;C12131;Sports;EU;10/06/2024;154.32;128.31;0.1897;26.00999999999999;18.970000000000002
O111118;C10644;Fashion;APAC;10/06/2024;59.35;60.99;0.284;-1.6400000000000006;28.4
O109689;C10868;Electronics;APAC;10/06/2024;335.97;305.46;0.1908;30.510000000000048;19.08
O105181;C11688;Fashion;APAC;10/06/2024;71.43;60.45;0.2247;10.980000000000004;22.470000000000002
O111790;C11539;Electronics;EU;10/06/2024;245.45;308.53;0.3543;-63.079999999999984;35.43
O109285;C11042;Fashion;Unknown;10/06/2024;117.5;119.23;0.3267;-1.730000000000004;32.67
O110107;C10264;Sports;Unknown;10/06/2024;297.73;217.87;0.1478;79.86000000000001;14.78
O104746;C11684;Home & Kitchen;Unknown;10/06/2024;143.11;127.55;0.1543;15.560000000000016;15.43
O101691;C11957;Electronics;APAC;10/06/2024;318.26;305.51;0.1972;12.75;19.72
O110355;C10009;Fashion;APAC;10/06/2024;131.15;107.51;0.21;23.64;21.0
O103484;C10896;Beauty;EU;10/06/2024;102.9;64.95;0.1479;37.95;14.790000000000001
O111691;C11956;Home & Kitchen;EU;11/06/2024;373.05;315.43;0.1483;57.620000000000005;14.829999999999998
O109310;C11741;Fashion;Unknown;11/06/2024;126.11;108.73;0.2328;17.379999999999995;23.28
O107147;C10980;Electronics;EU;11/06/2024;345.33;395.14;0.3101;-49.81;31.009999999999998
O111517;C10527;Beauty;APAC;11/06/2024;87.04;60.85;0.1119;26.190000000000005;11.19
O104321;C10986;Toys;LATAM;11/06/2024;61.0;50.91;0.091;10.090000000000003;9.1
O110609;C10026;Home & Kitchen;EU;11/06/2024;123.47;96.8;0.0966;26.67;9.66
O109520;C10709;Fashion;EU;11/06/2024;56.77;59.66;0.2585;-2.8899999999999935;25.85
O110233;C11323;Sports;APAC;11/06/2024;147.12;130.78;0.2488;16.340000000000003;24.88
O103299;C11765;Home & Kitchen;EU;11/06/2024;30.98;27.87;0.1275;3.1099999999999994;12.75
O108522;C11603;Fashion;Unknown;11/06/2024;96.33;71.13;0.1476;25.200000000000003;14.760000000000002
O110891;C10595;Electronics;Unknown;11/06/2024;393.65;363.54;0.1382;30.109999999999957;13.819999999999999
O105206;C11552;Sports;Unknown;11/06/2024;44.45;42.14;0.2267;2.3100000000000023;22.67
O103603;C11371;Beauty;APAC;11/06/2024;45.58;27.78;0.1828;17.799999999999997;18.279999999999998
O102460;C10748;Electronics;LATAM;11/06/2024;344.15;350.47;0.1529;-6.32000000000005;15.290000000000001
O106179;C12021;Toys;APAC;11/06/2024;46.51;30.04;0.2042;16.47;20.419999999999998
O101848;C11146;Sports;APAC;11/06/2024;177.65;138.8;0.1292;38.849999999999994;12.920000000000002
O101786;C10436;Fashion;LATAM;11/06/2024;157.93;134.65;0.1941;23.28;19.41
O104022;C11193;Fashion;LATAM;11/06/2024;110.65;93.52;0.1763;17.13000000000001;17.630000000000003
O110350;C11960;Sports;Unknown;11/06/2024;118.12;103.44;0.1363;14.680000000000007;13.63
O105687;C10539;Beauty;EU;11/06/2024;33.08;25.37;0.2774;7.709999999999997;27.74
O101367;C10997;Sports;EU;11/06/2024;150.83;117.72;0.1261;33.110000000000014;12.61
O106022;C10698;Toys;EU;11/06/2024;127.41;91.09;0.1441;36.31999999999999;14.41
O106177;C11202;Home & Kitchen;APAC;11/06/2024;420.96;338.43;0.1078;82.52999999999997;10.780000000000001
O107150;C11315;Sports;EU;12/06/2024;98.99;94.22;0.2014;4.769999999999996;20.14
O111720;C11034;Electronics;APAC;12/06/2024;390.66;385.72;0.2106;4.939999999999998;21.060000000000002
O101266;C10121;Toys;APAC;12/06/2024;98.43;81.0;0.1311;17.430000000000007;13.11
O105454;C10677;Home & Kitchen;EU;12/06/2024;356.38;293.36;0.1426;63.01999999999998;14.26
O103430;C10548;Toys;EU;12/06/2024;63.83;53.25;0.2066;10.579999999999998;20.66
O105395;C10070;Fashion;APAC;12/06/2024;136.8;103.51;0.1909;33.290000000000006;19.09
O102776;C11148;Toys;EU;12/06/2024;131.47;92.87;0.1349;38.599999999999994;13.489999999999998
O109368;C11703;Toys;EU;12/06/2024;117.98;84.35;0.1425;33.63000000000001;14.249999999999998
O107552;C11099;Home & Kitchen;EU;12/06/2024;104.09;78.89;0.1183;25.200000000000003;11.83
O104922;C11220;Home & Kitchen;APAC;12/06/2024;132.05;119.0;0.1926;13.050000000000011;19.259999999999998
O110514;C10774;Home & Kitchen;EU;12/06/2024;101.77;81.56;0.1238;20.209999999999994;12.379999999999999
O108628;C10617;Home & Kitchen;LATAM;12/06/2024;130.44;144.24;0.2382;-13.800000000000011;23.82
O109142;C10189;Electronics;APAC;12/06/2024;394.18;403.14;0.1837;-8.95999999999998;18.37
O108226;C11341;Toys;LATAM;12/06/2024;79.58;51.02;0.0722;28.559999999999995;7.22
O104360;C10016;Beauty;APAC;12/06/2024;50.45;29.84;0.1725;20.610000000000003;17.25
O107594;C11081;Home & Kitchen;EU;12/06/2024;132.79;104.01;0.0737;28.779999999999987;7.37
O107648;C11206;Electronics;Unknown;12/06/2024;437.95;390.06;0.1432;47.889999999999986;14.32
O102874;C10843;Beauty;APAC;12/06/2024;121.28;68.02;0.0634;53.260000000000005;6.34
O103383;C12008;Electronics;Unknown;13/06/2024;458.7;426.48;0.1687;32.21999999999997;16.869999999999997
O104226;C10988;Home & Kitchen;LATAM;13/06/2024;192.6;229.81;0.2521;-37.21000000000001;25.21
O109213;C11885;Sports;APAC;13/06/2024;204.33;126.6;0.1568;77.73000000000002;15.68
O100467;C11311;Toys;APAC;13/06/2024;83.93;65.32;0.1946;18.610000000000014;19.46
O107998;C10290;Electronics;APAC;13/06/2024;362.14;328.58;0.1332;33.56;13.320000000000002
O107753;C10004;Fashion;LATAM;13/06/2024;66.12;60.72;0.2575;5.400000000000006;25.75
O107785;C11134;Beauty;Unknown;13/06/2024;55.61;36.16;0.0477;19.450000000000003;4.77
O104302;C10293;Toys;APAC;13/06/2024;93.8;69.6;0.1504;24.200000000000003;15.040000000000001
O100919;C11400;Home & Kitchen;LATAM;13/06/2024;170.14;190.61;0.2053;-20.470000000000027;20.53
O100107;C11462;Electronics;EU;13/06/2024;201.09;238.38;0.3201;-37.28999999999999;32.01
O104202;C10756;Electronics;Unknown;13/06/2024;444.68;393.37;0.0576;51.31;5.76
O108147;C10384;Fashion;LATAM;13/06/2024;145.49;138.8;0.215;6.689999999999998;21.5
O107238;C10625;Electronics;EU;13/06/2024;320.12;352.27;0.2458;-32.14999999999998;24.58
O104192;C11630;Beauty;Unknown;13/06/2024;43.81;32.6;0.1113;11.21;11.129999999999999
O106925;C10014;Electronics;Unknown;13/06/2024;232.73;244.51;0.2653;-11.780000000000001;26.529999999999998
O100350;C11172;Home & Kitchen;APAC;13/06/2024;195.76;172.62;0.1669;23.139999999999986;16.689999999999998
O111446;C11478;Beauty;Unknown;13/06/2024;103.97;80.49;0.1798;23.480000000000004;17.98
O100887;C10424;Sports;EU;13/06/2024;98.2;80.31;0.1039;17.89;10.39
O102366;C10741;Beauty;APAC;14/06/2024;50.98;26.56;0.0845;24.419999999999998;8.450000000000001
O107327;C11494;Sports;APAC;14/06/2024;72.54;63.02;0.1502;9.520000000000003;15.02
O111921;C10031;Beauty;LATAM;14/06/2024;126.11;90.25;0.0809;35.86;8.09
O104139;C11109;Electronics;EU;14/06/2024;187.68;255.96;0.3838;-68.28;38.379999999999995
O101747;C10829;Electronics;Unknown;14/06/2024;305.33;274.43;0.0859;30.899999999999977;8.59
O109106;C11041;Fashion;EU;14/06/2024;62.08;62.66;0.2995;-0.5799999999999983;29.95
O110339;C10729;Electronics;APAC;14/06/2024;411.82;392.45;0.1967;19.370000000000005;19.67
O111527;C12050;Toys;EU;14/06/2024;123.52;85.55;0.1091;37.97;10.91
O106609;C11581;Electronics;Unknown;14/06/2024;341.91;363.4;0.1833;-21.489999999999952;18.33
O100135;C10668;Fashion;Unknown;14/06/2024;102.8;86.49;0.2503;16.310000000000002;25.03
O110988;C11013;Beauty;Unknown;14/06/2024;61.26;33.41;0.0385;27.85;3.85
O100456;C10326;Electronics;LATAM;15/06/2024;291.38;294.93;0.232;-3.5500000000000114;23.200000000000003
O102151;C10708;Sports;Unknown;15/06/2024;73.17;55.01;0.1862;18.160000000000004;18.62
O110135;C10786;Sports;APAC;15/06/2024;144.64;108.85;0.1868;35.78999999999999;18.68
O102783;C11842;Fashion;Unknown;15/06/2024;19.67;15.15;0.213;4.520000000000001;21.3
O106275;C10124;Home & Kitchen;Unknown;15/06/2024;104.51;85.23;0.125;19.28;12.5
O108878;C10762;Beauty;LATAM;15/06/2024;104.11;73.26;0.1278;30.849999999999994;12.78
O106357;C10009;Electronics;LATAM;15/06/2024;624.11;597.76;0.1344;26.350000000000023;13.44
O101148;C11516;Electronics;APAC;15/06/2024;201.29;166.66;0.0931;34.629999999999995;9.31
O109175;C12008;Sports;Unknown;15/06/2024;124.29;105.67;0.2112;18.620000000000005;21.12
O110597;C10577;Home & Kitchen;Unknown;15/06/2024;342.42;271.09;0.054;71.33000000000004;5.4
O105347;C11038;Beauty;APAC;15/06/2024;87.41;58.68;0.0541;28.729999999999997;5.41
O111243;C10685;Electronics;Unknown;15/06/2024;306.33;269.83;0.1282;36.5;12.82
O110557;C10391;Toys;Unknown;15/06/2024;109.27;77.88;0.1297;31.39;12.97
O101930;C10196;Fashion;EU;15/06/2024;60.96;61.83;0.2558;-0.8699999999999974;25.580000000000002
O102061;C11236;Home & Kitchen;Unknown;16/06/2024;303.02;255.18;0.131;47.839999999999975;13.100000000000001
O101117;C11290;Home & Kitchen;EU;16/06/2024;135.87;112.08;0.1582;23.790000000000006;15.82
O110082;C10480;Fashion;EU;16/06/2024;121.48;101.98;0.3063;19.5;30.630000000000003
O103869;C11565;Electronics;LATAM;16/06/2024;382.32;373.92;0.1078;8.399999999999977;10.780000000000001
O110491;C11436;Electronics;Unknown;16/06/2024;260.66;290.99;0.2525;-30.329999999999984;25.25
O109750;C10642;Toys;APAC;16/06/2024;121.79;63.37;0.04;58.42000000000001;4.0
O107810;C11112;Electronics;Unknown;16/06/2024;345.36;336.88;0.1989;8.480000000000018;19.89
O107867;C10079;Electronics;APAC;16/06/2024;310.91;297.6;0.1961;13.310000000000002;19.61
O106550;C11221;Beauty;APAC;16/06/2024;41.36;21.69;0.0903;19.669999999999998;9.030000000000001
O107177;C11714;Beauty;EU;16/06/2024;101.52;59.79;0.0784;41.73;7.84
O104936;C12113;Fashion;EU;16/06/2024;127.86;128.61;0.2657;-0.7500000000000142;26.57
O106488;C10290;Home & Kitchen;Unknown;16/06/2024;216.66;161.36;0.0128;55.29999999999998;1.28
O109596;C11494;Toys;EU;16/06/2024;75.39;63.75;0.1727;11.64;17.27
O100240;C10308;Electronics;APAC;16/06/2024;488.95;414.49;0.1101;74.45999999999998;11.01
O102235;C11739;Home & Kitchen;Unknown;16/06/2024;104.49;83.47;0.1136;21.019999999999996;11.360000000000001
O110248;C11753;Electronics;EU;16/06/2024;388.13;468.4;0.2811;-80.26999999999998;28.110000000000003
O111015;C10880;Electronics;LATAM;16/06/2024;409.92;436.79;0.1829;-26.870000000000005;18.29
O108855;C10303;Electronics;EU;17/06/2024;346.74;413.42;0.3105;-66.68;31.05
O108690;C10755;Toys;EU;17/06/2024;117.31;92.12;0.1507;25.189999999999998;15.07
O111203;C10148;Home & Kitchen;Unknown;17/06/2024;127.1;100.95;0.0935;26.14999999999999;9.35
O103048;C10372;Electronics;APAC;17/06/2024;225.43;212.78;0.1786;12.650000000000006;17.86
O105028;C11544;Beauty;EU;17/06/2024;53.95;31.97;0.1475;21.980000000000004;14.75
O105564;C10203;Home & Kitchen;LATAM;17/06/2024;206.62;232.21;0.1896;-25.590000000000003;18.96
O109280;C11203;Home & Kitchen;APAC;17/06/2024;194.03;160.88;0.1212;33.150000000000006;12.120000000000001
O105891;C10920;Toys;Unknown;17/06/2024;68.17;47.31;0.1886;20.86;18.86
O111032;C11365;Sports;Unknown;17/06/2024;135.12;117.47;0.2166;17.650000000000006;21.66
O105064;C11130;Home & Kitchen;EU;17/06/2024;255.42;197.98;0.0738;57.44;7.380000000000001
O100641;C12015;Electronics;Unknown;17/06/2024;273.35;278.45;0.1972;-5.099999999999966;19.72
O110103;C10927;Beauty;LATAM;17/06/2024;58.75;51.95;0.1615;6.799999999999997;16.150000000000002
O110038;C12109;Toys;Unknown;17/06/2024;108.43;75.75;0.0606;32.68000000000001;6.0600000000000005
O106306;C11775;Toys;Unknown;17/06/2024;84.23;67.84;0.164;16.39;16.400000000000002
O110283;C11238;Fashion;LATAM;17/06/2024;129.35;109.63;0.1911;19.72;19.11
O102617;C10115;Beauty;Unknown;17/06/2024;81.98;55.07;0.0498;26.910000000000004;4.9799999999999995
O104834;C12148;Electronics;LATAM;17/06/2024;284.56;274.59;0.1934;9.970000000000027;19.34
O108233;C11296;Beauty;APAC;17/06/2024;66.75;42.75;0.0682;24.0;6.819999999999999
O107145;C10675;Beauty;EU;17/06/2024;36.37;26.48;0.232;9.889999999999997;23.200000000000003
O102767;C12185;Toys;Unknown;17/06/2024;81.11;66.5;0.1283;14.61;12.83
O105391;C10364;Home & Kitchen;APAC;17/06/2024;115.67;104.86;0.1085;10.810000000000002;10.85
O104455;C10147;Beauty;EU;17/06/2024;65.03;42.11;0.1276;22.92;12.76
O107250;C10750;Home & Kitchen;EU;17/06/2024;119.27;103.13;0.2325;16.14;23.25
O108517;C12103;Fashion;Unknown;18/06/2024;100.77;82.51;0.1759;18.25999999999999;17.59
O104945;C11591;Electronics;APAC;18/06/2024;355.4;324.35;0.1508;31.049999999999955;15.079999999999998
O102085;C11442;Sports;APAC;18/06/2024;76.63;56.61;0.1138;20.019999999999996;11.379999999999999
O102547;C11286;Electronics;APAC;18/06/2024;466.35;455.4;0.1922;10.950000000000045;19.220000000000002
O108545;C11775;Electronics;EU;18/06/2024;294.95;404.44;0.3608;-109.49000000000001;36.08
O110274;C10515;Home & Kitchen;LATAM;18/06/2024;130.36;110.28;0.129;20.080000000000013;12.9
O102273;C11014;Home & Kitchen;Unknown;18/06/2024;60.64;53.17;0.1232;7.469999999999999;12.32
O108183;C11682;Home & Kitchen;APAC;18/06/2024;247.86;198.36;0.136;49.5;13.600000000000001
O107189;C10097;Sports;APAC;18/06/2024;102.84;92.64;0.1743;10.200000000000003;17.43
O109732;C11319;Sports;LATAM;18/06/2024;177.77;141.56;0.1741;36.21000000000001;17.41
O110534;C11962;Beauty;APAC;18/06/2024;21.41;10.6;0.1438;10.81;14.38
O110344;C11557;Fashion;Unknown;18/06/2024;85.6;72.04;0.2594;13.559999999999988;25.94
O101056;C10989;Sports;Unknown;18/06/2024;219.38;165.63;0.0794;53.75;7.9399999999999995
O103991;C11658;Electronics;APAC;18/06/2024;278.17;228.16;0.0776;50.01000000000002;7.76
O104319;C10093;Fashion;Unknown;18/06/2024;219.38;195.22;0.2305;24.159999999999997;23.05
O104422;C11680;Toys;LATAM;18/06/2024;84.0;63.77;0.0651;20.229999999999997;6.510000000000001
O108387;C11838;Electronics;LATAM;18/06/2024;501.0;476.65;0.1742;24.350000000000023;17.419999999999998
O100853;C10524;Beauty;EU;18/06/2024;37.14;22.19;0.1491;14.95;14.91
O108976;C11683;Electronics;EU;18/06/2024;336.25;394.81;0.2824;-58.56;28.24
O105575;C11186;Sports;EU;19/06/2024;221.14;167.68;0.1351;53.45999999999998;13.51
O104849;C11980;Sports;Unknown;19/06/2024;115.6;79.22;0.132;36.379999999999995;13.200000000000001
O110955;C10992;Home & Kitchen;LATAM;19/06/2024;101.82;118.96;0.172;-17.14;17.2
O101399;C10658;Sports;EU;19/06/2024;69.12;58.06;0.1046;11.060000000000002;10.459999999999999
O104117;C10288;Fashion;Unknown;19/06/2024;88.77;82.52;0.2344;6.25;23.44
O101711;C11033;Beauty;APAC;19/06/2024;123.59;79.31;0.1428;44.28;14.280000000000001
